"division","tPeriod","sapPlant","family","baseModel","model","name","hours","package","dealer","retailDealer","country","customer","sapStatus","intSupplier","failedPart","supplier","dCode","failedAt","sCategory","sCategoryDetail","buildmonth","buildDate","soldDate","failDate","claimDate","dealerCreditDate","supplierClaimDate","claimNumber","wClaimNumber","engineManufacturer","engineSerialNumber","description","failedPartQuantity","labHrsClaimed","labHrsPaid","partsCosts","labour","travel","otherCosts","uplift","creditVAT","cost","importedDate","importDate","importWeek","postCutIn","nameCount","fourC","status","vetted"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","532/542-70","542X70AGS","3149597","162","S001 -Standard 12 months","0004005012 -MAGER & WEDEMEYER","0004005012 -MAGER & WEDEMEYER","Germany","MUW - KUNDE","0239 -Error in rule engine OC","CABS","332/D4864 -STEER VALVE + SHOCKS (N) 403-7424-78","EATON INDUSTRIES LP","X -BLOCKED/CONTAMINATED","H -STEERING","2 -ORBITROL VALVE","10 -ORBITROL ASSY","APR 2022","21/04/2022","30/08/2022","18/11/2022","02/12/2022","2022-12-10T00:00:00.000Z","#","201360688","#","JCB","DP320/41716U1066622","Machine will not start up. There is a blockage at the LS connection of the steer valve. Attempted to start engine, not possible because the hydraulic pump builds up pressure immediately and starter does not run engine any more The hydraulic system runs against pressure during the starting process, the LS pressure builds up to 180 bar. Pump regulator and solenoid valve of the pump controller removed, dismantled and checked. Here a small welding bead was found in the LS-side pump regulator. After re-installation the problem remained A software update and configuration of the setup were carried",0,5,5,0,0,0,0,0,340.33,0,"2022-12-12T14:05:40.252Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","535/536-95/533-105","536X95AGX","3151100","128","S001 -Standard 12 months","JCB8401 -JCB S.P.A.","JCB8401 -JCB S.P.A.","Italy","JCB ITALY - AGRICULTURE","0239 -Error in rule engine OC","WRE","904/10404 -SEAL RING","TRELLEBORG SEALING SOLUTIONS","X -BLOCKED/CONTAMINATED","F -TRANSMISSION","3 -GEARBOXS/SPLITTER/RANGE","10 -GEARBOX","MAY 2022","28/05/2022","30/06/2022","14/09/2022","01/12/2022","2022-12-10T00:00:00.000Z","#","201360222","#","JCB","DP320/41686/U1331022","COSTS FOR RENTING REPLACEMENT MACHINE COSTS FOR RENTING REPLACEMENT MACHINE COSTS FOR RENTING REPLACEMENT MACHINE, CUSTOMER QUARTIERI MASSIMO",1,0,0,3.26,0,0,0,1.26,1022.27,0,"2022-12-12T14:05:40.253Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","540-200","540-200","3099820","91","S001 -Standard 12 months","0004004729 -T C HARRISON JCB ALFRETON","0004004729 -T C HARRISON JCB ALFRETON","United Kingdom","J MCCANN & CO (NOTTINGHAM) LTD","0300 -Claim posted FI/CO (OC)","NON","333/D0943 -(W) (P) WA RH HEADLIGHT ARM","THOMSON PETTIE LTD","M -MISALIGNED/ASSY/LOOSE","C -ELECTRICS","9 -WIRING","00 -MISC","APR 2022","27/04/2022","31/08/2022","04/11/2022","09/12/2022","2022-12-10T00:00:00.000Z","2022-12-10T00:00:00.000Z","201364049","301324752","JCB","FN320/41537U0931022","Complaint: front side camera right side not working. Cause: Camera plug come undone. Correction: Undone cable to get enough slack to feed back up mirror stem, reconnect test and cable tie cable back up seal plug with tape. ** RESUBMITTED FROM 201354892 AS WRONG SERIAL NUMBER **",0,1,1,0,45.5,80,8.13,0,150.6,133.63,"2022-12-12T14:05:40.253Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","540/550-140","540P140","3152619","168","S001 -Standard 12 months","0004027171 -FSN Fördertechnik GmbH","0004027171 -FSN Fördertechnik GmbH","Germany","FSN F.RDERTECHNIK GMBH - KUNDE","0300 -Claim posted FI/CO (OC)","NON","1316/0407D -SET SCREW M10x25 (P313-TIM)","OPTIMAS OE SOLUTIONS LTD","Q -MISSING","B -BODYWORK","4 -BOOM","16 -SLIDE","JUN 2022","30/06/2022","23/09/2022","30/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363251","301324207","JCB","DP320/41678U2088222","Gleitplatten lose Schrauben waren gelöst bzw. fehlten. Schrauben der Gleitplatten an Teleskopstufen auf festen Sitz geprüft. Muttern der Oberen Gleitplatten nicht mehr vorhanden. Muttern ersetzt. Alles komplettiert, Funktionsprobe I.O",0,3.5,3.5,0,154.41,92.44,8.13,0,246.85,254.99,"2022-12-12T14:05:40.253Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","540/550-170","540-170","3154101","39","S001 -Standard 12 months","0004004879 -GREENSHIELDS JCB LTD - FARNHAM","0004004911 -GREENSHIELDS JCB LTD - WROTHAM","United Kingdom","CHARLES WILSON ENGINEERS LTD","0239 -Error in rule engine OC","NON","320/D9110 -EGR VALVE KIT","DK PACKING AND CASEMAKING LTD","I -INOPERATIVE","L -ENGINE ANCILLIARIES","7 -EXHAUST","02 -EGR VALVE","AUG 2022","23/08/2022","08/09/2022","25/11/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201363867","#","JCB","FN320/41537U2396522","Machine going into limp mode Arrive on site and begon inspecting the machine for the reported fault. Found machine was in limp mode due to the EGR valve faulti ng. Found error code on machine diagnostics for the EGR and found  P0403-71 previously active. Relearnt the EGR and  and tested and  machine now operation RTS with a new EGR valve and remvoe dthe EGR valve and fitted new . Tetsed machine and error code would not come back up. Repair co mplete",0,4.25,4.25,246.4,0,0,0,69.21,1337.65,0,"2022-12-12T14:05:40.254Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","550-80/560-80","560-80 IND","3153914","123","S001 -Standard 12 months","0004004737 -WATLING JCB LTD - LEICESTER","0004004737 -WATLING JCB LTD - LEICESTER","United Kingdom","RENEWI UK SERVICES LIMITED","0300 -Claim posted FI/CO (OC)","NON","333/H7816 -HOSE FUEL TANK BREATHER","OAKBRAY LTD  (GBP)","L -LEAKING","L -ENGINE ANCILLIARIES","3 -FUEL SYSTEM","01 -FUEL LINES/HOSES","AUG 2022","23/08/2022","14/09/2022","17/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363132","301324229","JCB","DP320/41715U2391622","fuel leak under cab Fuel tank breather trapped and snapped fitting on front qr Fuel leak from tank area when full. Filled tank. Inspected and found breather pipe sheared off at quick release on front of tank. Found hose trapped under front chassis frame and snapped the qr off at the feeling. Ordered new hose. Tts.  Dropped fuel tank protection plate and lowered fuel tank. Removed the trapped damaged hose and fitted new. Rebuilt all ok",1,2.5,2.5,3.31,113.75,80,8.13,1.38,246.28,206.57,"2022-12-12T14:05:40.254Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","550-80/560-80","560-80 IND","3153914","123","S001 -Standard 12 months","0004004737 -WATLING JCB LTD - LEICESTER","0004004737 -WATLING JCB LTD - LEICESTER","United Kingdom","RENEWI UK SERVICES LIMITED","0300 -Claim posted FI/CO (OC)","NON","700/S5590 -ABI LED AMBER HINGED BEACON","ECCO SAFETY GROUP UK","I -INOPERATIVE","C -ELECTRICS","1 -LIGHTS","80 -BEACON","AUG 2022","23/08/2022","14/09/2022","17/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363133","301324253","JCB","DP320/41715U2391622","orange beacon full of water Strobe full of water Tts. The strobe was full of water, removed the complete unit and replaced.  Tested all ok.",1,1.25,1.25,36.95,56.88,0,8.13,13.98,203.94,115.94,"2022-12-12T14:05:40.254Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","550-80/560-80","560X80AGX","3098956","46","S001 -Standard 12 months","0004004789 -NHR AGROPARTNERS SRL","0004005317 -VA INTERTRADING AKTIENGESELLSCHAFT","Austria","SC VP CEREALE BZ SRL","0300 -Claim posted FI/CO (OC)","NON","614/24200 -HOSE 5/8BSP 640mm","GATES HYDRAULICS  (EUR)","L -LEAKING","E -HYDRAULICS","6 -HOSES","10 -LOADER","MAR 2022","24/03/2022","31/08/2022","28/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363090","301324114","JCB","DP320/41685U0784422","The customer complained hydraulic oil leaks. Boom cylinder pipe was untightened. The technician identified oil leaks, cleaned up the drained oil, tightened the pipe and let the machine in very good work conditions.",0,0.5,0.5,0,12,0,8.13,0,12,18.22,"2022-12-12T14:05:40.255Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","P90","510.56   F","3178769","125","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004001420 -UNITED RENTALS, INC.","USA","UNITED RENTALS, INC.","0239 -Error in rule engine OC","PWR","320/D9237 -I NXTGen QLS HEAD UNIT","SSI TECHNOLOGIES INC (EUR)","I -INOPERATIVE","L -ENGINE ANCILLIARIES","9 -MISCELLANEOUS","61 -DEF HEAD UNIT","JUL 2022","20/07/2022","30/08/2022","09/11/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201364163","#","JCB","SJ320/42326U22095222","Customer stated that the machine was in derate. Technician diagnosed the issue after looking into codes and preforming burns that the def head on the unit was faulty. Technician replaced the faulty def head with a new one and the machine worked as it should with no issues.",1,12.2,12.2,133,0,0,0,34.91,1221.39,0,"2022-12-12T14:05:40.255Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","P90","510.56   F","3179946","80","S005 -Standard 36 months","JCB2401 -JCB INC","0004000424 -SUNBELT RENTALS, INC.","USA","SUNBELT RENTALS INC","0239 -Error in rule engine OC","NON","335/C4128 -PRESSURE TRANSDUCER 0-250","DANFOSS LTD","I -INOPERATIVE","B -BODYWORK","4 -BOOM","00 -MISC.","AUG 2022","24/08/2022","27/09/2022","28/11/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201364134","#","JCB","SL320/41533U2598122","BOOM WILL NOT RAISE UP OUTRIGGER LOAD SENSOR  ERROR RR PRESSURE TRANSDUCER",2,1,1,38.09,0,0,0,18.36,251.66,0,"2022-12-12T14:05:40.255Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","T003","8310 -Loadall Division","TLH -Telescopic Handlers","P90","514.56   F","3091559","237","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004022183 -EQUIPMENT SHARE","USA","EQUIPMENT SHARE","0300 -Claim posted FI/CO (OC)","NON","334/E3346 -ABI HEATER HOSE FEED","OAKBRAY LTD  (GBP)","A -ADJUSTMENT/PRESSURE","L -ENGINE ANCILLIARIES","4 -COOLING SYSTEM","00 -MISC","JUN 2022","30/06/2022","31/08/2022","15/11/2022","08/12/2022","2022-12-08T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363503","301324060","JCB","SJ320/40919U1270122","Complaint heat not working Cause kinked heater hose Correction unkink lines",0,2,2,0,153.62,36.23,8.13,0,189.85,197.75,"2022-12-12T14:05:40.255Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","5.5-21/5.5-26 ROTO","555P210R","2793022","7","S003 -Standard 24 months 2000hrs","0004005399 -JCB ILE DE FRANCE","0004004964 -BERNARD MANUTENTION AGRI SAS","France","KILOUTOU","Z290 -Translation required(More Info/Reject)","NON","728/C6602 -SENSOR - CHASSIS INCLINAT","COBO SPA","I -INOPERATIVE","C -ELECTRICS","7 -HYD/ELEC","14 -PROX.SW.SWAY","SEP 2022","14/09/2022","25/11/2022","12/10/2022","05/12/2022","2022-12-10T00:00:00.000Z","#","201355954","#","JCB","DP320/41688U2631022","Operatoin carried out at customer site The roto is jammed with the stabilisers deployed No hydraulic movement Error code B182B-64 Chassis tilt sensor Measured and checked sensor power supplies Sensor power supply correct Changed the sensor Carried out machine full calibration",1,2,2,71.43,0,0,0,25.29,509.46,0,"2022-12-12T14:05:40.255Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","5.5-21/5.5-26 ROTO","555P260R","2793046","11","S003 -Standard 24 months 2000hrs","0004004729 -T C HARRISON JCB ALFRETON","0004004729 -T C HARRISON JCB ALFRETON","United Kingdom","VP PLC (2022 QUOTES)","0300 -Claim posted FI/CO (OC)","CABS","401/S8178 -P/S CAB - BLACK (P712)","JCB Internally Manufactured Compone","L -LEAKING","B -BODYWORK","9 -CAB MISC","00 -CAB MISC","OCT 2022","14/10/2022","30/11/2022","24/11/2022","10/12/2022","2022-12-11T00:00:00.000Z","2022-12-11T00:00:00.000Z","201364235","301324791","JCB","DP320/41688U3045422","Complaint of leak in top of cab Cause pin hole leak where weld doesn't meet Cure cleaned and dried area, plugged hole with silicone. Machine has water leaking top right corner of cab. Can be seen when squirting water at top of cab or if is          raining. Identified missing but of weld and cleaned and dried. Plugged hole with silicone and left to dry.",0,2,2,0,91,0,8.13,0,109.2,99.13,"2022-12-12T14:05:40.255Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","531/541/536-70","531-70","3153804","3","S001 -Standard 12 months","0004004746 -GUNN JCB LTD","0004004726 -GUNN JCB LTD - ALTRINCHAM","United Kingdom","MORTAR AND SCREED COMPANY LTD","0239 -Error in rule engine OC","CABS","647/02025 -PVC TUBE 5m","JCB Internally Manufactured Compone","M -MISALIGNED/ASSY/LOOSE","C -ELECTRICS","5 -MOTORS/FANS/HEATERS","12 -WIPER REAR","AUG 2022","15/08/2022","25/11/2022","23/11/2022","10/12/2022","2022-12-11T00:00:00.000Z","#","201364215","#","JCB","FN320/41537U2403122","Complaint Water jets not working on the back window Cause Water hose trapped behind the water bottle at the back of the dash Cure Removed water bottle re-routed the hose Ref techweb call 2267828",0,1,1,0,0,0,0,0,54.6,0,"2022-12-12T14:05:40.256Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","531/541/536-70","541-70AG","3155182","3","S001 -Standard 12 months","0004004976 -CONSTRUCTION MACHINERY LTD","0004004976 -CONSTRUCTION MACHINERY LTD","Ukraine","#","0239 -Error in rule engine OC","NON","332/G8774 -ABI ENGINE COVER T3 Standard","MITRAS AUTOMOTIVE LTD","V -VIBRATION/NOISE","B -BODYWORK","2 -REARFRAME","86 -BONNET FRAME","SEP 2022","15/09/2022","Invalid date","01/12/2022","08/12/2022","2022-12-09T00:00:00.000Z","#","201362982","#","JCB","SB320/41982U2876322","Stock inspection. There is noise and vibration from the engine cover. the technician has found that strip sponge 331/35112 and main moulding 401/H2011 of the engine cover assy 332/G8774 were poorly glued. Both bonnet elements: strip sponge 331/35112 and main moulding 401/H2011 were glued using Terostat Adhesive Kit.",0,2,2,11.11,0,0,0,9.18,105.1,0,"2022-12-12T14:05:40.256Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","532/542-70","532X70AGX","3235809","5","S001 -Standard 12 months","0004004849 -G & J PECK LTD ( ELY )","0004004849 -G & J PECK LTD ( ELY )","United Kingdom","#","0300 -Claim posted FI/CO (OC)","NON","333/C9983 -NYLON SHOULDER WASHER","SGH (MOULDS)  LIMITED","K -CRACKED/SPLIT/TORN","B -BODYWORK","1 -CHASSIS/FRONT","52 -FENDER FLH","NOV 2022","18/11/2022","Invalid date","22/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363402","301324422","JCB","DP320/41683U3713422","VARIOUS FENDER BOLT INSERTS SPLIT OVER TIGHTENED ON PRODUCTION LINE ON PDI FOUND 4 FENDER BOLT INSERTS SPLIT ON VARIOUS FENDERS, DUE TO OVER TIGHTENING ON PRODUCTION.  REMOVED AND FITTED NEW.",4,0.73,0.73,0.24,35.04,0,8.13,0.12,43.64,43.53,"2022-12-12T14:05:40.259Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","532/542-70","538X70AGS","3155725","4","S001 -Standard 12 months","0004004782 -Agrom Agrartechnik GmbH","0004004782 -Agrom Agrartechnik GmbH","Germany","AGROM - KUNDE","0239 -Error in rule engine OC","CABS","401/G8369 -ABI ROOF MLDG A/C YELLOW (P493)","LINECROSS LIMITED","X -BLOCKED/CONTAMINATED","B -BODYWORK","9 -CAB MISC","02 -ROOF LINING","OCT 2022","06/10/2022","28/11/2022","26/10/2022","05/12/2022","2022-12-10T00:00:00.000Z","#","201361130","#","JCB","DP320/41716U2989522","Blue film hanging down from roof Incorrect mounting at the factory - Roof panelling removed - Foil removed from panelling - Roof panelling mounted",0,0.5,0.5,0,0,0,0,0,23.11,0,"2022-12-12T14:05:40.259Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","532/542-70","538X70AGS","3155725","4","S001 -Standard 12 months","0004004782 -Agrom Agrartechnik GmbH","0004004782 -Agrom Agrartechnik GmbH","Germany","AGROM - KUNDE","0239 -Error in rule engine OC","CABS","716/G8269 -FUSE EXTRACTOR MTA BLADE (P493)","OPTIMAS OE SOLUTIONS (EUR) LTD","Q -MISSING","C -ELECTRICS","1 -LIGHTS","00 -MISC.","OCT 2022","06/10/2022","28/11/2022","25/10/2022","05/12/2022","2022-12-10T00:00:00.000Z","#","201361199","#","JCB","DP320/41716U2989522","Fuse cover missing on delivery Not mounted from factory -New top reassembled and fitted",1,0.25,0.25,4.98,0,0,0,1.99,38.35,0,"2022-12-12T14:05:40.259Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","532/542-70","538X70AGS","3155725","4","S001 -Standard 12 months","0004004782 -Agrom Agrartechnik GmbH","0004004782 -Agrom Agrartechnik GmbH","Germany","AGROM - KUNDE","0239 -Error in rule engine OC","NON","31AG/BA050 -HOSE -04 BSP HP 500mm B","GATES HYDRAULICS  (EUR)","C -CHAFING/FRETTING/SCUFFING","E -HYDRAULICS","6 -HOSES","00 -MISC.","OCT 2022","06/10/2022","28/11/2022","04/11/2022","05/12/2022","2022-12-10T00:00:00.000Z","#","201361179","#","JCB","DP320/41716U2989522","Hydraulic hose is in contact with drive shaft Hose not routed properly at the factory - Old hose removed - New hose fitted and correctly routed",1,0.5,0.5,7.25,0,0,0,1.87,48.4,0,"2022-12-12T14:05:40.259Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","532/542-70","538X70AGS","3155725","4","S001 -Standard 12 months","0004004782 -Agrom Agrartechnik GmbH","0004004782 -Agrom Agrartechnik GmbH","Germany","AGROM - KUNDE","0239 -Error in rule engine OC","NON","401/F3832 -DECAL LDL SIDEPOD AGRISUP","GATE 7 LTD (GBP)","H -HOLE/POROUS","B -BODYWORK","1 -CHASSIS/FRONT","70 -BONNET MISC","OCT 2022","06/10/2022","28/11/2022","26/10/2022","05/12/2022","2022-12-10T00:00:00.000Z","#","201361142","#","JCB","DP320/41716U2989522","Sticker on bonnet is blistering Poor assembly - Sticker removed - Hood cleaned - New stickers attached",1,0.5,0.5,2.99,0,0,0,1.61,44.94,0,"2022-12-12T14:05:40.259Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","532/542-70","538X70AGS","3155725","4","S001 -Standard 12 months","0004004782 -Agrom Agrartechnik GmbH","0004004782 -Agrom Agrartechnik GmbH","Germany","AGROM - KUNDE","0239 -Error in rule engine OC","NON","41/940283 -TW14L X 24 WHEEL -15 OUTSET","GIANETTI FAD WHEELS SRL","P -PAINTWORK","F -TRANSMISSION","7 -WHEELS","00 -MISC.","OCT 2022","06/10/2022","28/11/2022","26/10/2022","05/12/2022","2022-12-10T00:00:00.000Z","#","201361089","#","JCB","DP320/41716U2989522","Residues of assembly paste on the inside and outside of all 4 tyres No final cleaning at factory All tyres thoroughly cleaned",0,0.75,0.75,0,0,0,0,0,34.66,0,"2022-12-12T14:05:40.259Z","12/12/2022","50","Yes",0,"No","Open","No"
"LDL","DOA","8310 -Loadall Division","TLH -Telescopic Handlers","532/542-70","538X70AGS","3155725","4","S001 -Standard 12 months","0004004782 -Agrom Agrartechnik GmbH","0004004782 -Agrom Agrartechnik GmbH","Germany","AGROM - KUNDE","0239 -Error in rule engine OC","WRE","448/M5697 -GA SD55 TRUN MT AXLE","JCB Internally Manufactured Compone","P -PAINTWORK","F -TRANSMISSION","5 -REAR AXLE","00 -REAR AXLE","OCT 2022","06/10/2022","28/11/2022","26/10/2022","05/12/2022","2022-12-10T00:00:00.000Z","#","201361053","#","JCB","DP320/41716U2989522","Rust spots at rear left hub Paint damaged Rust spots touched up",0,0.5,0.5,4.53,0,0,0,0.94,38.37,0,"2022-12-12T14:05:40.259Z","12/12/2022","50","Yes",0,"No","Open","No"
